,Location,Latitude,Longitude,Facility Type,Facility Size,Technology Level,Crop,Evapotranspiration (L/year),Annual Water Consumption (L/year),Annual Energy Consumption (MWh/year),Annual CO2 Emissions (kg CO2-eq/year)
3954,"Bishop, California",37.363679,-118.39524,Hoop House,Large,Low-tech,Broccoli,1052323.220713005,1052323.220713005,0.0,0.0
3955,"Bishop, California",37.363679,-118.39524,Hoop House,Large,Low-tech,Basil,1005195.5891354714,1005195.5891354714,0.0,0.0
3956,"Bishop, California",37.363679,-118.39524,Hoop House,Large,Low-tech,Tomatoes,1393655.841416028,1393655.841416028,0.0,0.0
3957,"Bishop, California",37.363679,-118.39524,Hoop House,Large,Low-tech,Bell peppers,1219214.9652214109,1219214.9652214109,0.0,0.0
3958,"Bishop, California",37.363679,-118.39524,Hoop House,Large,Low-tech,Zucchini,994179.4033025268,994179.4033025268,0.0,0.0
3959,"Bishop, California",37.363679,-118.39524,Hoop House,Large,Low-tech,Strawberries,938710.757982036,938710.757982036,0.0,0.0
3960,"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Roses,832503.9462438151,832503.9462438151,35.52252,13949.693604
3961,"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Lettuce,1045487.403850786,1045487.403850786,35.52252,13949.693604
3962,"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Spinach,1047012.131217752,1047012.131217752,35.52252,13949.693604
3963,"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Broccoli,1052323.220713005,1052323.220713005,35.52252,13949.693604
3964,"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Basil,1005195.5891354714,1005195.5891354714,35.52252,13949.693604
3965,"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Tomatoes,1393655.841416028,1393655.841416028,35.52252,13949.693604
3966,"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Bell peppers,1219214.9652214109,1219214.9652214109,35.52252,13949.693604
3967,"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Zucchini,994179.4033025268,994179.4033025268,35.52252,13949.693604
3968,"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Strawberries,938710.757982036,938710.757982036,35.52252,13949.693604
3969,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Roses,425280.0932268405,425280.0932268405,38.94528,15293.811455999998
3970,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Lettuce,557333.5704954672,557333.5704954672,38.617920000000005,15165.257184000002
3971,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Spinach,560735.9026292724,560735.9026292724,38.617920000000005,15165.257184000002
3972,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Broccoli,561678.8588549241,561678.8588549241,38.617920000000005,15165.257184000002
3973,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Basil,506676.95785057446,506676.95785057446,38.94528,15293.811455999998
3974,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Tomatoes,722006.54763351,722006.54763351,38.94528,15293.811455999998
3975,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Bell peppers,638494.0890594685,638494.0890594685,38.94528,15293.811455999998
3976,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Zucchini,531275.2738726375,531275.2738726375,38.617920000000005,15165.257184000002
3977,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Strawberries,475049.5492200245,475049.5492200245,38.94528,15293.811455999998
3978,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Roses,425280.0932268405,850560.1864536811,760.5030964227619,219453.3711599973
3979,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Lettuce,557333.5704954672,1114667.1409909343,552.88669833842,160500.56663094254
3980,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Spinach,560735.9026292724,1121471.8052585449,560.1990721306022,161747.95797697338
3981,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Broccoli,561678.8588549241,1123357.7177098482,486.89449141875355,145969.0151439578
3982,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Basil,506676.95785057446,1013353.9157011488,689.2638737742021,199475.6428962191
3983,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Tomatoes,722006.54763351,1444013.09526702,915.4173353208671,251877.02351998034
3984,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Bell peppers,638494.0890594685,1276988.178118937,783.1719889493951,218649.65297326894
3985,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Zucchini,531275.2738726375,1062550.547745275,555.7828434548743,160820.06361449402
3986,"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Strawberries,475049.5492200245,950099.098440049,530.4581991387373,166713.5908737718
3987,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Roses,744240.1631469711,744240.1631469711,74.7675,29361.197249999997
3988,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Lettuce,975333.7483670674,975333.7483670674,74.07,29087.288999999997
3989,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Spinach,981287.8296012264,981287.8296012264,74.07,29087.288999999997
3990,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Broccoli,982938.0029961172,982938.0029961172,74.07,29087.288999999997
3991,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Basil,886684.6762385053,886684.6762385053,74.7675,29361.197249999997
3992,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Tomatoes,1263511.4583586424,1263511.4583586424,74.7675,29361.197249999997
3993,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Bell peppers,1117364.65585407,1117364.65585407,74.7675,29361.197249999997
3994,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Zucchini,929731.7292771155,929731.7292771155,74.07,29087.288999999997
3995,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Strawberries,831336.7111350428,831336.7111350428,74.7675,29361.197249999997
3996,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Roses,744240.1631469711,1488480.3262939423,1230.4769776970961,357169.4555662669
3997,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Lettuce,975333.7483670674,1950667.4967341349,899.6309398421029,262715.8580926572
3998,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Spinach,981287.8296012264,1962575.659202453,911.3704908986269,264730.6990853211
3999,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Broccoli,982938.0029961172,1965876.0059922347,794.539021564849,239596.88674854324
4000,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Basil,886684.6762385053,1773369.3524770106,1116.4974702549678,325105.6120155868
4001,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Tomatoes,1263511.4583586424,2527022.916717285,1477.8113708875558,408702.7764545808
4002,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Bell peppers,1117364.65585407,2234729.31170814,1267.0083144295509,355643.1483695114
4003,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Zucchini,929731.7292771155,1859463.458554231,904.0280074474579,263138.3584471173
4004,"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Strawberries,831336.7111350428,1662673.4222700857,866.387135023278,274315.7704916807
4005,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Roses,1063200.233067101,1063200.233067101,48.6816,19117.264320000002
4006,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Lettuce,1393333.9262386677,1393333.9262386677,48.272400000000005,18956.571480000002
4007,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Spinach,1401839.7565731811,1401839.7565731811,48.272400000000005,18956.571480000002
4008,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Broccoli,1404197.1471373104,1404197.1471373104,48.272400000000005,18956.571480000002
4009,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Basil,1266692.3946264363,1266692.3946264363,48.6816,19117.264320000002
4010,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Tomatoes,1805016.3690837752,1805016.3690837752,48.6816,19117.264320000002
4011,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Bell peppers,1596235.2226486714,1596235.2226486714,48.6816,19117.264320000002
4012,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Zucchini,1328188.184681594,1328188.184681594,48.272400000000005,18956.571480000002
4013,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Strawberries,1187623.8730500613,1187623.8730500613,48.6816,19117.264320000002
4014,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Roses,1063200.233067101,2126400.4661342027,1621.5266286557403,465923.9863302825
4015,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Lettuce,1393333.9262386677,2786667.8524773354,1173.1542301472787,337583.29161881545
4016,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Spinach,1401839.7565731811,2803679.5131463623,1189.1553117024273,340340.748761749
4017,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Broccoli,1404197.1471373104,2808394.2942746207,1030.6277410461673,306250.55986207863
4018,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Basil,1266692.3946264363,2533384.7892528726,1466.4392090694137,422216.36735137977
4019,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Tomatoes,1805016.3690837752,3610032.7381675504,1957.518671304495,535740.106282266
4020,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Bell peppers,1596235.2226486714,3192470.4452973427,1671.3426675335859,463633.7177653631
4021,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Zucchini,1328188.184681594,2656376.369363188,1178.948383423079,338088.16212948976
4022,"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Strawberries,1187623.8730500613,2375247.7461001226,1129.4603120400452,354446.97521658824
4023,"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Roses,231994.7153991281,289993.39424891013,2636.1915805190974,1035232.4336698495
4024,"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Lettuce,287572.0740056905,359465.0925071131,1636.0032875787538,642458.4910321765
4025,"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Spinach,287944.85235583887,359931.06544479856,1566.8558126816486,615304.2776400833
4026,"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Broccoli,288771.5566477324,360964.4458096654,1810.6153966538627,711028.6662659718
4027,"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Basil,278651.3553605582,348314.19420069776,2522.85886495008,990726.6762658963
4028,"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Tomatoes,387352.0702276419,484190.0877845524,2192.022890087858,860807.3889375017
4029,"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Bell peppers,337755.1837419705,422193.9796774632,2076.580067661806,815472.9925707912
4030,"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Zucchini,273429.722154175,341787.1526927187,1542.046430566464,605561.6332834504
4031,"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Strawberries,257867.0244357931,322333.78054474137,3077.040928621051,1208353.9726694867
4032,"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Roses,405990.75194847415,507488.4399355926,4611.8339957192575,1811067.2101189524
4033,"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Lettuce,503251.1295099584,629063.9118874479,2843.1253403276505,1116495.3211466684
4034,"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Spinach,503903.49162271805,629879.3645283976,2714.0319291466644,1065800.3385758952
4035,"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Broccoli,505350.2241335316,631687.7801669146,3136.1339024452973,1231559.7834902683
4036,"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Basil,487639.87188097695,609549.8398512212,4411.863806659317,1732538.9168751135
4037,"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Tomatoes,677866.1228983733,847332.6536229667,3823.2313226128836,1501382.9403900793
4038,"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Bell peppers,591071.5715484484,738839.4644355605,3616.844014632715,1420334.644546267
4039,"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Zucchini,478502.0137698063,598127.5172122578,2678.582100612075,1051879.190910362
4040,"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Strawberries,451267.29276263807,564084.1159532974,5358.946433780212,2104458.264545489
4041,"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Roses,579986.7884978203,724983.4856222753,6587.69968055757,2586989.6645549578
4042,"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Lettuce,718930.1850142262,898662.7312677831,4047.78160549981,1589563.8364797754
4043,"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Spinach,719862.1308895971,899827.6636119963,3857.3918961885656,1514797.7976332498
4044,"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Broccoli,721928.891619331,902411.1145241638,4457.192548122892,1750339.5136478597
4045,"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Basil,696628.3884013955,870785.4855017444,6300.790428927616,2474320.4014398744
4046,"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Tomatoes,968380.1755691048,1210475.219461381,5452.790792815538,2141310.9443386616
4047,"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Bell peppers,844387.9593549264,1055484.9491936578,5154.783092472012,2024283.320413759
4048,"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Zucchini,683574.3053854374,854467.8817317968,3812.7161699748417,1497253.6399491203
4049,"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Strawberries,644667.5610894829,805834.4513618536,7637.296749378988,2999166.4334811284
4050,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Roses,291005.2231185022,291005.2231185022,0.0,0.0
4051,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Lettuce,364485.6808090137,364485.6808090137,0.0,0.0
4052,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Spinach,365053.1338457179,365053.1338457179,0.0,0.0
4053,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Broccoli,366337.30376046506,366337.30376046506,0.0,0.0
4054,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Basil,351876.6171398874,351876.6171398874,0.0,0.0
4055,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Tomatoes,488588.7063623317,488588.7063623317,0.0,0.0
4056,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Bell peppers,426698.25683558505,426698.25683558505,0.0,0.0
4057,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Zucchini,346621.0342174202,346621.0342174202,0.0,0.0
4058,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Strawberries,328019.9279281028,328019.9279281028,0.0,0.0
4059,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Roses,291005.2231185022,291005.2231185022,30.88008,12126.607415999999
4060,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Lettuce,364485.6808090137,364485.6808090137,30.88008,12126.607415999999
4061,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Spinach,365053.1338457179,365053.1338457179,30.88008,12126.607415999999
4062,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Broccoli,366337.30376046506,366337.30376046506,30.88008,12126.607415999999
4063,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Basil,351876.6171398874,351876.6171398874,30.88008,12126.607415999999
4064,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Tomatoes,488588.7063623317,488588.7063623317,30.88008,12126.607415999999
4065,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Bell peppers,426698.25683558505,426698.25683558505,30.88008,12126.607415999999
4066,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Zucchini,346621.0342174202,346621.0342174202,30.88008,12126.607415999999
4067,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Strawberries,328019.9279281028,328019.9279281028,30.88008,12126.607415999999
4068,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,Low-tech,Roses,509259.1404573788,509259.1404573788,0.0,0.0
4069,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,Low-tech,Lettuce,637849.9414157739,637849.9414157739,0.0,0.0
4070,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,Low-tech,Spinach,638842.9842300062,638842.9842300062,0.0,0.0
4071,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,Low-tech,Broccoli,641090.2815808139,641090.2815808139,0.0,0.0
4072,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,Low-tech,Basil,615784.0799948031,615784.0799948031,0.0,0.0
4073,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,Low-tech,Tomatoes,855030.2361340807,855030.2361340807,0.0,0.0
4074,"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,Low-tech,Bell peppers,746721.9494622737,746721.9494622737,0.0,0.0
