Location,Latitude,Longitude,Facility Type,Facility Size,Technology Level,Crop,Evapotranspiration (L/year),Annual Water Consumption (L/year),Annual Energy Consumption (MWh/year),Annual CO2 Emissions (kg CO2-eq/year)
"Bishop, California",37.363679,-118.39524,Hoop House,Medium,Low-tech,Bell peppers,879602.4347,879602.4347,0,0
"Bishop, California",37.363679,-118.39524,Hoop House,Medium,Low-tech,Zucchini,712628.3367,712628.3367,0,0
"Bishop, California",37.363679,-118.39524,Hoop House,Medium,Low-tech,Strawberries,674634.4995,674634.4995,0,0
"Bishop, California",37.363679,-118.39524,Hoop House,Medium,High-tech,Roses,612873.1476,612873.1476,55.82375,21921.98662
"Bishop, California",37.363679,-118.39524,Hoop House,Medium,High-tech,Lettuce,761366.6375,761366.6375,55.82375,21921.98662
"Bishop, California",37.363679,-118.39524,Hoop House,Medium,High-tech,Spinach,762595.4129,762595.4129,55.82375,21921.98662
"Bishop, California",37.363679,-118.39524,Hoop House,Medium,High-tech,Broccoli,763171.879,763171.879,55.82375,21921.98662
"Bishop, California",37.363679,-118.39524,Hoop House,Medium,High-tech,Basil,740867.1868,740867.1868,55.82375,21921.98662
"Bishop, California",37.363679,-118.39524,Hoop House,Medium,High-tech,Tomatoes,1031562.118,1031562.118,55.82375,21921.98662
"Bishop, California",37.363679,-118.39524,Hoop House,Medium,High-tech,Bell peppers,897931.0357,897931.0357,55.82375,21921.98662
"Bishop, California",37.363679,-118.39524,Hoop House,Medium,High-tech,Zucchini,724077.0248,724077.0248,55.82375,21921.98662
"Bishop, California",37.363679,-118.39524,Hoop House,Medium,High-tech,Strawberries,686782.8256,686782.8256,55.82375,21921.98662
"Bishop, California",37.363679,-118.39524,Hoop House,Large,Low-tech,Roses,857816.3267,857816.3267,0,0
"Bishop, California",37.363679,-118.39524,Hoop House,Large,Low-tech,Lettuce,1070515.838,1070515.838,0,0
"Bishop, California",37.363679,-118.39524,Hoop House,Large,Low-tech,Spinach,1072173.297,1072173.297,0,0
"Bishop, California",37.363679,-118.39524,Hoop House,Large,Low-tech,Broccoli,1074916.427,1074916.427,0,0
"Bishop, California",37.363679,-118.39524,Hoop House,Large,Low-tech,Basil,1036448.808,1036448.808,0,0
"Bishop, California",37.363679,-118.39524,Hoop House,Large,Low-tech,Tomatoes,1440524.041,1440524.041,0,0
"Bishop, California",37.363679,-118.39524,Hoop House,Large,Low-tech,Bell peppers,1256574.907,1256574.907,0,0
"Bishop, California",37.363679,-118.39524,Hoop House,Large,Low-tech,Zucchini,1018040.481,1018040.481,0,0
"Bishop, California",37.363679,-118.39524,Hoop House,Large,Low-tech,Strawberries,963763.5707,963763.5707,0,0
"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Roses,875533.068,875533.068,35.52252,13949.6936
"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Lettuce,1087666.625,1087666.625,35.52252,13949.6936
"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Spinach,1089422.018,1089422.018,35.52252,13949.6936
"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Broccoli,1090245.541,1090245.541,35.52252,13949.6936
"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Basil,1058381.695,1058381.695,35.52252,13949.6936
"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Tomatoes,1473660.168,1473660.168,35.52252,13949.6936
"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Bell peppers,1282758.622,1282758.622,35.52252,13949.6936
"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Zucchini,1034395.75,1034395.75,35.52252,13949.6936
"Bishop, California",37.363679,-118.39524,Hoop House,Large,High-tech,Strawberries,981118.3222,981118.3222,35.52252,13949.6936
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Roses,442597.9649,442597.9649,38.94528,15293.81146
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Lettuce,577856.1308,577856.1308,38.61792,15165.25718
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Spinach,581628.5604,581628.5604,38.61792,15165.25718
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Broccoli,580872.2465,580872.2465,38.61792,15165.25718
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Basil,527182.0962,527182.0962,38.94528,15293.81146
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Tomatoes,754589.0615,754589.0615,38.94528,15293.81146
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Bell peppers,665788.6852,665788.6852,38.94528,15293.81146
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Zucchini,550967.6962,550967.6962,38.61792,15165.25718
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,Low-tech,Strawberries,492280.4711,492280.4711,38.94528,15293.81146
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Roses,457401.0579,914802.1158,899.3229573,255158.8343
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Lettuce,594583.6309,1189167.262,652.7588856,186273.5901
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Spinach,598784.5354,1197569.071,662.9319579,188258.6355
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Broccoli,595857.6476,1191715.295,566.884999,166638.1052
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Basil,544795.0626,1089590.125,814.4729497,231735.6554
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Tomatoes,784037.1061,1568074.212,1104.628231,300623.3932
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Bell peppers,689877.4882,1379754.976,939.5862306,258959.3037
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Zucchini,567085.4708,1134170.942,657.029334,186938.5439
"Bishop, California",37.363679,-118.39524,Greenhouse,Small,High-tech,Strawberries,506396.8826,1012793.765,604.1468413,185771.7515
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Roses,774546.4386,774546.4386,74.7675,29361.19725
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Lettuce,1011248.229,1011248.229,74.07,29087.289
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Spinach,1017849.981,1017849.981,74.07,29087.289
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Broccoli,1016526.431,1016526.431,74.07,29087.289
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Basil,922568.6683,922568.6683,74.7675,29361.19725
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Tomatoes,1320530.858,1320530.858,74.7675,29361.19725
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Bell peppers,1165130.199,1165130.199,74.7675,29361.19725
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Zucchini,964193.4683,964193.4683,74.07,29087.289
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,Low-tech,Strawberries,861490.8245,861490.8245,74.7675,29361.19725
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Roses,800451.8513,1600903.703,1451.591907,414067.0605
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Lettuce,1040521.354,2081042.708,1059.609188,304029.1285
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Spinach,1047872.937,2095745.874,1075.946049,307232.9536
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Broccoli,1042750.883,2085501.766,922.8052507,272767.6205
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Basil,953391.3596,1906782.719,1316.049382,376550.6986
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Tomatoes,1372064.936,2744129.871,1780.008532,486612.5863
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Bell peppers,1207285.604,2414571.209,1517.007058,420113.7887
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Zucchini,992399.5739,1984799.148,1066.192477,305000.4037
"Bishop, California",37.363679,-118.39524,Greenhouse,Medium,High-tech,Strawberries,886194.5445,1772389.089,983.3743395,304601.9621
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Roses,1106494.912,1106494.912,48.6816,19117.26432
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Lettuce,1444640.327,1444640.327,48.2724,18956.57148
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Spinach,1454071.401,1454071.401,48.2724,18956.57148
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Broccoli,1452180.616,1452180.616,48.2724,18956.57148
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Basil,1317955.24,1317955.24,48.6816,19117.26432
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Tomatoes,1886472.654,1886472.654,48.6816,19117.26432
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Bell peppers,1664471.713,1664471.713,48.6816,19117.26432
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Zucchini,1377419.24,1377419.24,48.2724,18956.57148
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,Low-tech,Strawberries,1230701.178,1230701.178,48.6816,19117.26432
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Roses,1143502.645,2287005.29,1921.409304,543111.1518
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Lettuce,1486459.077,2972918.155,1390.803677,393814.5656
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Spinach,1496961.338,2993922.677,1413.047157,398185.9476
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Broccoli,1489644.119,2979288.238,1205.25752,351439.3974
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Basil,1361987.657,2723975.313,1737.155707,492033.8373
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Tomatoes,1960092.765,3920185.53,2368.046636,641622.2877
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Bell peppers,1724693.72,3449387.441,2011.067655,551276.8651
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Zucchini,1417713.677,2835427.354,1399.548583,395057.7044
"Bishop, California",37.363679,-118.39524,Greenhouse,Large,High-tech,Strawberries,1265992.206,2531984.413,1287.785236,395461.8018
"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Roses,144409.5851,180511.9814,2721.930094,1068901.948
"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Lettuce,180434.3178,225542.8973,1691.107768,664098.0205
"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Spinach,180648.9578,225811.1972,1676.103483,658205.8377
"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Broccoli,181721.1614,227151.4518,1894.942142,744143.779
"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Basil,173331.7517,216664.6896,2634.441971,1034545.362
"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Tomatoes,240199.9701,300249.9626,2422.0742,951148.5383
"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Bell peppers,210212.622,262765.7774,2261.876456,888238.8842
"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Zucchini,171548.6426,214435.8033,1599.273947,628034.8789
"Bishop, California",37.363679,-118.39524,Plant Factory,Small,High-tech,Strawberries,161273.503,201591.8787,3231.200252,1268892.339
"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Roses,252716.7739,315895.9674,4742.385227,1862334.679
"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Lettuce,315760.0562,394700.0703,2925.097931,1148685.957
"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Spinach,316135.6761,395169.5952,2880.878037,1131320.805
"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Broccoli,318012.0325,397515.0406,3263.969363,1281760.769
"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Basil,303330.5654,379163.2067,4582.004501,1799353.167
"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Tomatoes,420349.9476,525437.4345,4176.793174,1640226.68
"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Bell peppers,367872.0884,459840.1105,3901.443302,1532096.785
"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Zucchini,300210.1246,375262.6557,2763.716892,1085311.623
"Bishop, California",37.363679,-118.39524,Plant Factory,Medium,High-tech,Strawberries,282228.6302,352785.7878,5596.27881,2197658.689
"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Roses,361023.9627,451279.9534,6759.798995,2654573.065
"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Lettuce,451085.7946,563857.2433,4154.115106,1631321.002
"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Spinach,451622.3945,564527.9931,4077.688162,1601308.141
"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Broccoli,454302.9036,567878.6295,4625.175079,1816306.253
"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Basil,433329.3791,541661.7239,6525.341498,2562501.606
"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Tomatoes,600499.9252,750624.9065,5921.802399,2325491.802
"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Bell peppers,525531.5549,656914.4436,5532.189901,2172490.974
"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Zucchini,428871.6065,536089.5082,3923.526072,1540768.688
"Bishop, California",37.363679,-118.39524,Plant Factory,Large,High-tech,Strawberries,403183.7574,503979.6968,7952.366964,3122894.507
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Roses,302975.0995,302975.0995,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Lettuce,377093.6869,377093.6869,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Spinach,377713.7113,377713.7113,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Broccoli,378106.287,378106.287,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Basil,366579.8559,366579.8559,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Tomatoes,510259.9573,510259.9573,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Bell peppers,444333.8856,444333.8856,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Zucchini,358631.936,358631.936,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,Low-tech,Strawberries,340263.1549,340263.1549,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Roses,311329.7668,311329.7668,30.88008,12126.60742
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Lettuce,385721.3097,385721.3097,30.88008,12126.60742
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Spinach,386380.3931,386380.3931,30.88008,12126.60742
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Broccoli,386090.4634,386090.4634,30.88008,12126.60742
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Basil,376868.6834,376868.6834,30.88008,12126.60742
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Tomatoes,525536.1008,525536.1008,30.88008,12126.60742
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Bell peppers,456658.7361,456658.7361,30.88008,12126.60742
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Zucchini,366852.9133,366852.9133,30.88008,12126.60742
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Small,High-tech,Strawberries,348723.8438,348723.8438,30.88008,12126.60742
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,Low-tech,Roses,530206.4241,530206.4241,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,Low-tech,Lettuce,659913.9522,659913.9522,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,Low-tech,Spinach,660998.9948,660998.9948,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,Low-tech,Broccoli,661686.0022,661686.0022,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,Low-tech,Basil,641514.7479,641514.7479,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,Low-tech,Tomatoes,892954.9253,892954.9253,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,Low-tech,Bell peppers,777584.2998,777584.2998,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,Low-tech,Zucchini,627605.888,627605.888,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,Low-tech,Strawberries,595460.5211,595460.5211,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,High-tech,Roses,544827.0919,544827.0919,59.2525,23268.45675
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,High-tech,Lettuce,675012.292,675012.292,59.2525,23268.45675
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,High-tech,Spinach,676165.688,676165.688,59.2525,23268.45675
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,High-tech,Broccoli,675658.3109,675658.3109,59.2525,23268.45675
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,High-tech,Basil,659520.196,659520.196,59.2525,23268.45675
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,High-tech,Tomatoes,919688.1764,919688.1764,59.2525,23268.45675
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,High-tech,Bell peppers,799152.7882,799152.7882,59.2525,23268.45675
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,High-tech,Zucchini,641992.5983,641992.5983,59.2525,23268.45675
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Medium,High-tech,Strawberries,610266.7266,610266.7266,59.2525,23268.45675
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Large,Low-tech,Roses,757437.7488,757437.7488,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Large,Low-tech,Lettuce,942734.2174,942734.2174,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Large,Low-tech,Spinach,944284.2783,944284.2783,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Large,Low-tech,Broccoli,945265.7175,945265.7175,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Large,Low-tech,Basil,916449.6398,916449.6398,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Large,Low-tech,Tomatoes,1275649.893,1275649.893,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Large,Low-tech,Bell peppers,1110834.714,1110834.714,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Large,Low-tech,Zucchini,896579.8401,896579.8401,0,0
"Hayfork, California",40.5543106,-123.1830839,Hoop House,Large,Low-tech,Strawberries,850657.8873,850657.8873,0,0
